# sdss_dr8objid,distanceMins,ukidss_objid,eBV,ukidss_y_mag,ukidss_y_err,ukidss_j_mag,ukidss_j_err,ukidss_h_mag,ukidss_h_err,ukidss_k_mag,ukidss_k_err
#
# Results of Query: Database UKIDSSDR9PLUS 09/07/14 20:06
# SELECT my.sdss_dr8objid  sdss_dr8objid, x.distanceMins    
# distanceMins, u.sourceID        ukidss_objid, u.ebv             eBV,  
#  u.yAperMag4       ukidss_y_mag, u.yAperMag4Err    ukidss_y_err,   
# u.j_1AperMag4     ukidss_j_mag, u.j_1AperMag4Err  ukidss_j_err,   
# u.hAperMag4       ukidss_h_mag, u.hAperMag4Err    ukidss_h_err,   
# u.kAperMag4       ukidss_k_mag,    u.kAperMag4Err    ukidss_k_err   
# FROM  lasSourceXDR8PhotoObj x,  lasSource u,  #userTable my   WHERE 
# x.slaveObjID=my.sdss_dr8objID and x.masterObjID=u.sourceID and 
# x.sdssPrimary=1 and x.distanceMins < .01 and u.pNoise < .05   and 
# x.distanceMins IN ( SELECT MIN(distanceMins) FROM 
# lasSourceXDR8PhotoObj WHERE masterObjID=x.masterObjID AND 
# sdssPrimary=1) order by my.sdss_dr8objid,u.sourceid
# Column Headers at start of file AND below
#
# sdss_dr8objid,distanceMins,ukidss_objid,eBV,ukidss_y_mag,ukidss_y_err,ukidss_j_mag,ukidss_j_err,ukidss_h_mag,ukidss_h_err,ukidss_k_mag,ukidss_k_err
 1237654604783550715,     +0.005038,        433845441514,     +0.040292,    +16.062330,     +0.009046,    +18.232538,     +0.071393,    +14.770014,     +0.007513,    +14.330042,     +0.006976
 1237654604783550715,     +0.002659,        433845514140,     +0.040291, -9.999995E008, -9.999995E008,    +15.478274,     +0.005544,    +14.734350,     +0.006953,    +14.311214,     +0.007010
 1237654604785647770,     +0.001245,        433844699552,     +0.019984,    +15.973418,     +0.008170,    +15.383338,     +0.005417,    +14.666668,     +0.006521,    +14.177210,     +0.005798
 1237654604787679507,     +0.001436,        433843935269,     +0.031371,    +16.745232,     +0.015420,    +16.173437,     +0.015657,    +15.487817,     +0.015772,    +14.975570,     +0.017768
 1237654604787679507,     +0.000891,        433843938420,     +0.031371,    +16.721615,     +0.012875,    +16.168505,     +0.012830,    +15.472207,     +0.013178,    +15.014071,     +0.016024
 1237654604787941655,     +0.002231,        433843954201,     +0.033662,    +15.698416,     +0.006194,    +15.098450,     +0.005524,    +14.325437,     +0.005298,    +13.639009,     +0.005218
 1237654604788727995,     +0.001599,        433843955987,     +0.037880,    +16.642391,     +0.012845,    +16.070368,     +0.012555,    +15.373372,     +0.013027,    +14.789380,     +0.013703
 1237654604790235303,     +0.000682,        433843058638,     +0.043557,    +17.017738,     +0.013547,    +16.577080,     +0.014923,    +15.856595,     +0.019637,    +15.502167,     +0.022528
 1237654604791283925,     +0.004168,        433842166316,     +0.054830,    +16.758486,     +0.011141,    +16.181051,     +0.008852,    +15.462250,     +0.008936,    +14.907461,     +0.010169
 1237654604797640870,     +0.001736,        433841260995,     +0.018271,    +15.605464,     +0.004870,    +15.077530,     +0.004240,    +14.377190,     +0.006141,    +13.969858,     +0.007424
 1237654604797640870,     +0.000486,        433841615357,     +0.018271,    +15.571360,     +0.005870,    +15.016275,     +0.005400,    +14.394327,     +0.004761,    +13.955765,     +0.005569
 1237654604797640880,     +0.003286,        433841260747,     +0.019366,    +16.181395,     +0.006835,    +15.647662,     +0.006275,    +14.905148,     +0.009466,    +14.385533,     +0.010476
 1237654604797640880,     +0.003498,        433841615355,     +0.019366,    +16.112736,     +0.008472,    +15.566196,     +0.008361,    +14.937912,     +0.007600,    +14.339281,     +0.007817
 1237654604798099671,     +0.003424,        433841608923,     +0.019780,    +17.145765,     +0.020311,    +16.647413,     +0.022106,    +15.961109,     +0.019775,    +15.471832,     +0.021779
 1237654604799803496,     +0.002284,        433841607287,     +0.017559,    +16.306385,     +0.009246,    +15.757740,     +0.009864,    +15.031958,     +0.010267,    +14.507056,     +0.009622
 1237654605314392328,     +0.003146,        433847083150,     +0.035660,    +17.231426,     +0.016870,    +16.663977,     +0.027483,    +15.951890,     +0.019259,    +15.473685,     +0.023701
 1237654605314392328,     +0.001688,        433847103429,     +0.035659,    +17.188020,     +0.016991,    +16.658098,     +0.026074,    +15.938676,     +0.019252,    +15.412381,     +0.023579
 1237654605315703076,     +0.001705,        433846269430,     +0.038777,    +16.591623,     +0.010314,    +15.927200,     +0.008935,    +15.166616,     +0.008768,    +14.573533,     +0.008472
 1237654605318652062,     +0.003166,        433844674631,     +0.032343, -9.999995E008, -9.999995E008,    +16.678432,     +0.021606,    +16.021065,     +0.022707,    +15.473480,     +0.019785
 1237654605321273527,     +0.002412,        433843736347,     +0.024305,    +16.777416,     +0.010830,    +16.083912,     +0.008796,    +15.329739,     +0.011025,    +14.678762,     +0.010237
 1237654605321797794,     +0.001499,        433842938174,     +0.018087,    +16.249218,     +0.007463,    +15.736677,     +0.006936,    +15.042071,     +0.008850,    +14.636538,     +0.009893
 1237654605321797794,     +0.001499,        433842938174,     +0.018087,    +16.249218,     +0.007463,    +15.736677,     +0.006936,    +15.042071,     +0.008850,    +14.636538,     +0.009893
 1237654605324615914,     +0.002803,        433841226053,     +0.036403,    +16.665731,     +0.010574,    +16.100615,     +0.009930,    +15.450726,     +0.016283,    +14.862049,     +0.014332
 1237654605325467889,     +0.002158,        433841276116,     +0.032694,    +16.725838,     +0.010894,    +16.123465,     +0.009961,    +15.373278,     +0.016607,    +14.769304,     +0.013559
 1237654605325467889,     +0.002895,        433842201460,     +0.032693,    +16.708237,     +0.010996,    +16.087162,     +0.009896,    +15.394363,     +0.016293,    +14.747602,     +0.013386
 1237654605327827076,     +0.003987,        433840278816,     +0.045190,    +15.926307,     +0.006188,    +15.359754,     +0.005558,    +14.645847,     +0.005481,    +14.053599,     +0.005695
 1237654605329334450,     +0.001980,        433840351443,     +0.062489,    +17.037830,     +0.011220,    +16.591076,     +0.012727,    +15.904655,     +0.016382,    +15.674156,     +0.029338
 1237654605330776165,     +0.004255,        433840290633,     +0.048951,    +16.250978,     +0.007481,    +15.712250,     +0.007579,    +14.962171,     +0.009981,    +14.497951,     +0.011020
 1237654605332414618,     +0.004112,        433840311774,     +0.022268,    +16.503937,     +0.008795,    +15.888936,     +0.008257,    +15.135262,     +0.010009,    +14.540072,     +0.011609
 1237654605333135414,     +0.003675,        433839394573,     +0.021553,    +15.645772,     +0.005118,    +15.096649,     +0.004553,    +14.415400,     +0.005404,    +13.943599,     +0.006880
 1237654605334774052,     +0.005260,        433840657988,     +0.017345,    +16.514866,     +0.010328,    +15.932306,     +0.009700,    +15.218049,     +0.010016,    +14.597767,     +0.009718
 1237654605335822505,     +0.000882,        433839790006,     +0.016701,    +16.275800,     +0.009175, -9.999995E008, -9.999995E008,    +15.137727,     +0.009562,    +14.772062,     +0.011071
 1237654605335822505,     +0.006802,        433840653132,     +0.016703,    +17.033346,     +0.015291, -9.999995E008, -9.999995E008,    +15.419248,     +0.011774,    +14.816945,     +0.011554
 1237654605335887976,     +0.002946,        433839789937,     +0.018194,    +16.858097,     +0.013750, -9.999995E008, -9.999995E008,    +15.601487,     +0.013938,    +14.955659,     +0.012858
 1237654605851918382,     +0.001072,        433844619874,     +0.054497,    +14.741422,     +0.003172,    +14.238678,     +0.002772,    +13.561798,     +0.002737,    +13.254573,     +0.003332
 1237654605852573978,     +0.000436,        433845430941,     +0.040376,    +16.671146,     +0.011594,    +16.112528,     +0.011925,    +15.472115,     +0.012245,    +14.958822,     +0.012981
 1237654605858340977,     +0.006289,        433841071987,     +0.022463,    +15.463328,     +0.004687,    +14.840882,     +0.003867,    +14.159213,     +0.004491,    +13.726872,     +0.005124
 1237654605858340977,     +0.003939,        433841140937,     +0.022464,    +15.420432,     +0.004286,    +14.848687,     +0.003454,    +14.161042,     +0.004150,    +13.733051,     +0.005035
 1237654605858340977,     +0.001478,        433842000244,     +0.022464, -9.999995E008, -9.999995E008,    +14.883869,     +0.003940, -9.999995E008, -9.999995E008,    +13.758236,     +0.005329
 1237654605860962459,     +0.003252,        433840324235,     +0.026542,    +17.001800,     +0.011672,    +16.445944,     +0.011017,    +15.760340,     +0.011392,    +15.160565,     +0.013363
 1237654605863452975,     +0.001459,        433839403639,     +0.027473,    +15.596992,     +0.004958,    +15.013236,     +0.003996,    +14.298955,     +0.003772,    +13.909014,     +0.004790
 1237654605865353292,     +0.001620,        433839374908,     +0.042136,    +16.440983,     +0.008287,    +15.869557,     +0.008440,    +15.079490,     +0.008855,    +14.538857,     +0.008988
 1237654605866074160,     +0.001696,        433838545671,     +0.080675,    +15.093976,     +0.003644,    +14.538385,     +0.002962,    +13.810776,     +0.003765,    +13.443458,     +0.004933
 1237654605873217682,     +0.002066,        433837984243,     +0.020164,    +16.186726,     +0.007969, -9.999995E008, -9.999995E008,    +14.921865,     +0.007621,    +14.493575,     +0.008778
 1237654605873479885,     +0.005208,        433837930804,     +0.018571,    +16.779573,     +0.012335,    +16.221334,     +0.012909,    +15.595893,     +0.012726,    +15.049279,     +0.015038
 1237654605873479885,     +0.001745,        433838822139,     +0.018571,    +16.810314,     +0.012104,    +16.235022,     +0.012534,    +15.550056,     +0.011851,    +15.028764,     +0.014799
 1237654606386495587,     +0.000948,        433844658951,     +0.036572,    +16.608850,     +0.010485, -9.999995E008, -9.999995E008,    +15.590959,     +0.014387,    +15.167835,     +0.018423
 1237654606387151028,     +0.002183,        433844639390,     +0.038495,    +15.495393,     +0.005534,    +14.988966,     +0.006741,    +14.344776,     +0.005204,    +14.011247,     +0.006327
 1237654606387413040,     +0.000955,        433844681068,     +0.039582,    +16.902412,     +0.013164,    +16.386497,     +0.018637,    +15.661982,     +0.013814,    +15.259219,     +0.016394
 1237654606389182781,     +0.001991,        433842937420,     +0.035022,    +16.846651,     +0.011100,    +16.134356,     +0.009983,    +15.287758,     +0.011589,    +14.629931,     +0.010663
 1237654606397767804,     +0.002020,        433838534321,     +0.024857,    +15.984552,     +0.006410,    +15.429905,     +0.005939,    +14.689919,     +0.007524,    +14.262219,     +0.007197
 1237654606399471827,     +0.002081,        433838501157,     +0.026298,    +17.404078,     +0.018213,    +16.858719,     +0.016180,    +16.177353,     +0.019523,    +15.582020,     +0.019934
 1237654606401700071,     +0.000650,        433837478799,     +0.027205,    +16.410538,     +0.008979,    +15.806650,     +0.007760,    +15.087494,     +0.006281,    +14.480910,     +0.007587
 1237654606401896607,     +0.004165,        433837545450,     +0.032728,    +16.974026,     +0.014702,    +16.485369,     +0.014531,    +15.752301,     +0.011018,    +15.292932,     +0.015598
 1237654606402027649,     +0.002240,        433836485234,     +0.034653,    +16.192516,     +0.008086,    +15.604309,     +0.007465,    +14.901585,     +0.005756,    +14.337415,     +0.007286
 1237654606402158701,     +0.001669,        433837445801,     +0.038133,    +16.526224,     +0.009532,    +16.019331,     +0.008901,    +15.298430,     +0.007393,    +14.893681,     +0.010421
 1237654606402420894,     +0.003494,        433837480584,     +0.045550,    +16.339333,     +0.008148,    +15.816052,     +0.007110,    +15.110406,     +0.007617,    +14.645510,     +0.009026
 1237654606402617381,     +0.002360,        433837513617,     +0.050625,    +14.952411,     +0.003434,    +14.439829,     +0.002869,    +13.779091,     +0.002913,    +13.411881,     +0.003639
 1237654606403600480,     +0.006469,        433836496179,     +0.067673,    +17.205276,     +0.013888,    +16.643830,     +0.015050,    +15.950840,     +0.023430,    +15.448269,     +0.028142
 1237654606403600480,     +0.003666,        433836517623,     +0.067679,    +17.246530,     +0.012939,    +16.655725,     +0.012887,    +15.962820,     +0.021417,    +15.448806,     +0.025713
 1237654606404845725,     +0.002042,        433836515499,     +0.032614,    +17.060932,     +0.011818,    +16.507670,     +0.011671,    +15.801577,     +0.017085,    +15.287619,     +0.020055
 1237654606405566656,     +0.001367,        433836542891,     +0.043332,    +16.570772,     +0.008299,    +15.905719,     +0.007221,    +15.158871,     +0.010014,    +14.569440,     +0.011112
 1237654606406353119,     +0.003493,        433835581101,     +0.026983,    +16.817276,     +0.010161,    +16.279648,     +0.009634,    +15.560888,     +0.015163,    +15.097198,     +0.017635
 1237654606406484109,     +0.002354,        433836472707,     +0.023024,    +17.062042,     +0.013570,    +16.488672,     +0.013850,    +15.691580,     +0.019108,    +15.127880,     +0.020545
 1237654606406680823,     +0.002611,        433836529423,     +0.017988,    +17.161050,     +0.012975,    +16.447634,     +0.010964,    +15.658390,     +0.016452,    +14.835555,     +0.014868
 1237654606409171045,     +0.001959,        433835948652,     +0.017889,    +15.995935,     +0.007635,    +15.388691,     +0.006135,    +14.668222,     +0.006295,    +14.128694,     +0.006947
 1237654606409826510,     +0.004601,        433835947833,     +0.019193,    +16.711056,     +0.012136,    +16.163408,     +0.011244,    +15.467078,     +0.011679,    +14.937352,     +0.013583
 1237654606938308724,     +0.004663,        433835491956,     +0.029986,    +16.508078,     +0.010434,    +15.858744,     +0.009243,    +15.027056,     +0.006313,    +14.451314,     +0.008021
 1237654606938636516,     +0.003077,        433835513342,     +0.026389,    +16.185045,     +0.007946,    +15.526903,     +0.006906,    +14.768207,     +0.005110,    +14.043836,     +0.005772
 1237654606938898558,     +0.003985,        433835497666,     +0.029417,    +16.711231,     +0.011950,    +16.130993,     +0.011583,    +15.345894,     +0.008271,    +14.605727,     +0.009057
 1237654606942306530,     +0.003388,        433834638574,     +0.028466,    +16.639774,     +0.009824,    +16.063189,     +0.009513,    +15.357438,     +0.013350,    +14.853238,     +0.014224
 1237654606946238597,     +0.000790,        433834100624,     +0.015923,    +15.941374,     +0.006989,    +15.366909,     +0.005735,    +14.685273,     +0.006163,    +14.244144,     +0.007518
 1237654668666339548,     +0.002441,        433870316480,     +0.058206,    +17.080040,     +0.013765,    +16.508316,     +0.012914,    +15.799198,     +0.021432,    +15.230040,     +0.018008
 1237654669202751663,     +0.001834,        433868144927,     +0.064793,    +16.607496,     +0.008549,    +15.936936,     +0.007344,    +15.148008,     +0.011007,    +14.565602,     +0.009386
 1237654669202817208,     +0.003993,        433868153919,     +0.063817,    +16.150673,     +0.006559,    +15.552505,     +0.005716,    +14.781736,     +0.008523,    +14.298171,     +0.007498
 1237654669203013744,     +0.002741,        433867147612,     +0.051436,    +15.643452,     +0.004768,    +15.131750,     +0.004101,    +14.400722,     +0.005803,    +13.580420,     +0.004374
 1237654669203013744,     +0.004141,        433868225009,     +0.051435,    +15.620662,     +0.004772,    +15.111738,     +0.004340,    +14.375047,     +0.006203,    +13.541313,     +0.004261
 1237654669735756040,     +0.000971,        433864866628,     +0.039920,    +16.603440,     +0.009711,    +18.736973,     +0.077389,    +15.281403,     +0.008436,    +14.643961,     +0.009894
 1237654669735756040,     +0.002850,        433865505412,     +0.039917,    +16.583307,     +0.014452,    +16.085312,     +0.015450,    +15.281401,     +0.010905,    +14.647519,     +0.009857
 1237654669735756040,     +0.003284,        433865512988,     +0.039923,    +16.522804,     +0.013856,    +16.000572,     +0.014982,    +15.255384,     +0.011377,    +14.625086,     +0.010032
